Entry ID,Total Number of Polymer Instances (Chains),Resolution (Å),Entity Polymer Type,Total Number of polymer Entity Instances (Chains) per Entity,ecod_count,ecod_id
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZV,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7VZW,45.0,3.2,Protein,2,0,[]
7VZW,45.0,3.2,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,2,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W00,45.0,3.5,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,2,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0H,45.0,3.4,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,2,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W0R,45.0,2.8,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,2,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1O,45.0,3.5,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,2,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1P,45.0,3.1,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,2,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1T,45.0,3,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,2,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1U,45.0,3.2,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,2,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1V,45.0,3,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,2,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W1Z,45.0,2.6,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,2,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W20,45.0,3,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,2,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W2K,45.0,2.9,Protein,1,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W3E,26.0,1.45,Protein,2,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
7W4F,45.0,2.7,Protein,1,0,[]
